label,Specialization,text
Malaria,Infectious Diseases,"I've been having a lot of fever, chills, vomiting, and itching. In addition, I'm sweating a lot and have a headache. Muscle aches and nausea have also been affecting me."
Malaria,Infectious Diseases,"I've experienced severe itching, chills, nausea, and a high fever. Along with having a headache, I'm also perspiring a lot. I've also been bothered by nausea and muscle ache."
Malaria,Infectious Diseases,"I have a high temperature, chills, nausea, and excruciating itching. Not only am I sweating a lot, but I also have a headache. Muscle aches and nausea have also troubled me."
Malaria,Infectious Diseases,"I have a high fever, chills, and severe itching. I have a headache and am also perspiring a lot. I've been bothered by nausea as well as muscle ache."
Malaria,Infectious Diseases,"I'm really itchy, have chills, and a high temperature. I'm sweating a lot and have a headache. In addition to the muscle discomfort, I've been affected with nausea."
Malaria,Infectious Diseases,"I've been experiencing severe itching, chills, vomiting, and a high fever. In addition, I have a headache and am perspiring a lot. I've also been bothered by nausea and muscular ache."
Malaria,Infectious Diseases,"I have been having a lot of chills, intense itching, vomiting, and a high temperature. I'm sweating a lot and have a headache as well. In addition, I've been experiencing muscle aches and nausea."
Malaria,Infectious Diseases,"I'm suffering from severe itching, chills, vomiting, and a high fever. I've also been sweating a lot and have a headache. Nausea and muscle pain have also been causing me discomfort."
Malaria,Infectious Diseases,"Along with intense itching, chills, and vomiting, I have a high fever. In addition, I've been perspiring a lot and have a headache. My discomfort has also been coming from muscle soreness and nausea."
Malaria,Infectious Diseases,"I have a high fever, severe itching, chills, and vomiting. I also have a headache and have been perspiring a lot. My discomfort has also been brought on by nausea and muscle ache."
Malaria,Infectious Diseases,"I'm throwing up, have a high fever, and excruciating itching. My headache and heavy sweating have also returned. Moreover, nausea and muscular aches have contributed to my pain."
Malaria,Infectious Diseases,"I have a high fever, severe itching, chills, and vomiting. In addition, I've been perspiring a lot and have a headache. I've also been bothered by nausea and muscle ache."
Malaria,Infectious Diseases,"In addition to having a high temperature, I'm also quite itchy, cold, and sick. I also have a headache and have been sweating a lot. Muscle aches and nausea have also been bothering me."
Malaria,Infectious Diseases,"Strong itchiness, chills, nausea, and a high fever are all part of my current condition. Besides having a headache, I've been perspiring a lot. I've been uncomfortable from nausea and muscle ache, too."
Malaria,Infectious Diseases,"My present symptoms include a high temperature, chills, nausea, and intense itching. I've been sweating a lot in addition to having a headache. I've also had muscular aches and nausea."
Malaria,Infectious Diseases,"Strong itchiness, chills, nausea, and a high fever are all part of my current condition. In addition, I have a headache and have been perspiring a lot. I've been suffering from nausea as well as muscle ache."
Malaria,Infectious Diseases,"I have a high temperature, chills, nausea, and intense itching right now. I also sweat a lot and get a headache. Along with my physical aches, I've been experiencing nausea."
Malaria,Infectious Diseases,"I have a high fever, severe itching, chills, and vomiting. I also have a headache and have been perspiring a lot. My discomfort has also been brought on by nausea and muscle ache."
Malaria,Infectious Diseases,"I'm experiencing terrible itching, chills, a high temperature, and vomiting. In addition, I've been sweating a lot and have a headache. In addition, I've been experiencing nausea and muscular aches."
Malaria,Infectious Diseases,"I've been experiencing intense itching, chills, vomiting, and a high fever. I'm also sweating a lot and have a headache. Nausea and muscle pain have been making me feel miserable."
Malaria,Infectious Diseases,"I've been sick with a high temperature, chills, and severe itching. I also have a headache and am perspiring a lot. My discomfort has been exacerbated by muscular aches and nausea."
Malaria,Infectious Diseases,"Intense scratching, chills, nausea, and a high temperature have been plaguing me. I also have a headache and am perspiring a lot. I've been terrible with nausea and soreness in my muscles."
Malaria,Infectious Diseases,"I've been suffering with severe itching, chills, nausea, and a high fever. I'm sweating a lot and have a headache as well. I've been experiencing severe nausea and muscle aches."
Malaria,Infectious Diseases,"Along with a high fever, I've had chills, vomiting, and severe itching. Besides having a headache, I'm also perspiring a lot. I've been terrible with nausea and muscle ache."
Malaria,Infectious Diseases,"I have a high temperature, chills, nausea, and excruciating itching. In addition to my headache, I'm sweating a lot. My physical aches and nausea have been the worst."
Malaria,Infectious Diseases,"Along with a high fever, I've had chills, vomiting, and severe itching. Along with my headache and excessive sweating, I've been feeling awful with nausea and muscle ache."
Malaria,Infectious Diseases,"I've experienced chills, vomiting, and excruciating itching in addition to a high temperature. I've been experiencing terrible nausea and muscle aches in addition to my headache and profuse perspiration."
Malaria,Infectious Diseases,"I've had severe itching, chills, vomiting, and a high fever. I'm also sweating excessively and have a headache. Nausea and muscle pain have also been causing me a lot of discomfort."
Malaria,Infectious Diseases,"My fever is high, I've experienced chills, nausea, and intense itching. Together with my headache, I'm perspiring a lot. I've been really uncomfortable with muscle soreness and nausea as well."
urinary tract infection,Infectious Diseases,"Needing to pee a lot with only a little bit coming out, pain when peeing, cloudy or bloody pee, strong or bad-smelling pee, pain in the lower belly, slight fever, feeling like you might throw up."
urinary tract infection,Infectious Diseases,"I often have to pee a lot at night, but not much comes out. It hurts when I pee. My pee looks cloudy and has blood in it, and sometimes it smells bad. It makes me feel sick."
urinary tract infection,Infectious Diseases,"When I pee, it feels like it's burning. Sometimes there is a lot of pain and urine that smells bad. I have been needing to pee more at night."
urinary tract infection,Infectious Diseases,I have been seeing blood in my urine. I feel sick sometimes when I pee. This usually happens when I have a fever.
urinary tract infection,Infectious Diseases,"My pee looks murky and smells really bad. At night, I often feel like I have to pee a lot and I have also been having fevers since these symptoms started."
urinary tract infection,Infectious Diseases,"My stomach hurts and I often have a fever. I really need to pee right now. I am in pain most of the time, and it often gets worse at night. My pee usually stinks."
urinary tract infection,Infectious Diseases,"I have been needing to pee a lot all of a sudden. Sometimes my pee has blood and it smells really bad. I feel like I might have a sickness, what should I do."
urinary tract infection,Infectious Diseases,Sometimes I see blood in my pee and feel sick while peeing. My pee smells bad and I sometimes get fevers at night. Can you help me.
urinary tract infection,Infectious Diseases,"My belly hurts and it burns when I pee. Since I started having these other symptoms, I have also been getting low temperatures. I am not feeling strong because of this."
urinary tract infection,Infectious Diseases,My pee has blood in it and I have a slight fever. I have a headache most of the time and sometimes I really need to pee really badly. I have been feeling pain in my lower back.
urinary tract infection,Infectious Diseases,I have been having a fever and seeing blood in my pee for a few days now. I have a really bad headache and my pee smells really bad too. I can't control when I need to pee and it comes on suddenly.
urinary tract infection,Infectious Diseases,My lower stomach hurts and I throw up a lot. Sometimes my pee has blood and smells bad. I also get headaches and have trouble sleeping because of it.
urinary tract infection,Infectious Diseases,"I need to go to the bathroom a lot, but I have trouble peeing. I really have to pee really bad and sometimes my pee looks dark or has blood in it."
urinary tract infection,Infectious Diseases,"I have been feeling very cold and my pee has a bad smell. I have a lot of pain in the area around my kidneys, and I'm having trouble controlling my bladder. I often have strong feelings that I can't control."
urinary tract infection,Infectious Diseases,"I need to use the bathroom a lot, but I only pee a small amount each time. I have a really bad stomachache and I can't control my need to pee."
urinary tract infection,Infectious Diseases,"My urine is dark and sometimes bloody, and it smells really bad. I have been getting fevers often and it's been hard to sleep at night because of it."
urinary tract infection,Infectious Diseases,I have been feeling pain in my bladder and it has been bothering me.
urinary tract infection,Infectious Diseases,"I have been peeing with blood in it. Sometimes when I pee, I feel sick to my stomach. I often feel like I might have a fever at the same time."
urinary tract infection,Infectious Diseases,"My urine smells bad and looks cloudy. Ever since these symptoms started, I often need to pee during the night and have been having fevers."
urinary tract infection,Infectious Diseases,I have a tummy ache and often get a fever. I suddenly really need to pee. The pain is almost always there and often gets worse at night. I usually have stinky pee.
urinary tract infection,Infectious Diseases,"I keep having strong urges to pee a lot. I sometimes have blood in my pee, and it smells really bad. What do I do if I think I have an infection."
urinary tract infection,Infectious Diseases,"Sometimes when I pee, there is blood and I feel sick. I need help. Sometimes my body gets really hot at night and my pee smells really bad."
urinary tract infection,Infectious Diseases,"I have a ache in my lower stomach and it feels like something is bursting when I pee. Ever since I started feeling these new symptoms, I have also been having low body temperatures. I have been feeling unwell because of this."
urinary tract infection,Infectious Diseases,"I have a little fever and there is blood in my urine. I have frequent headaches and often feel like I really need to pee. Also, my lower back hurts."
urinary tract infection,Infectious Diseases,"For the past few days, I have been feeling very cold and have noticed blood in my urine. I have a really bad headache and my pee smells really bad. I have trouble holding my pee, and it comes out without warning."
urinary tract infection,Infectious Diseases,I often throw up and feel pain in my lower belly. Sometimes my pee smells really bad and there's also sometimes blood in it. Sometimes I have trouble sleeping because of my headaches.
urinary tract infection,Infectious Diseases,"I need to go to the bathroom a lot, but I can't seem to empty my bladder completely. Sometimes I really feel like I really have to pee a lot and I see black or red pee."
urinary tract infection,Infectious Diseases,I have been feeling very down and my pee smells really bad. I can't hold my pee and my back hurts near my kidneys. I often have strong desires for things that don't make sense.
urinary tract infection,Infectious Diseases,"I have to go to the bathroom a lot, but only a little bit of pee comes out. I have a lot of stomach pain, and I can't seem to control the urge to pee."
urinary tract infection,Infectious Diseases,"My pee is often dark and smelly, and sometimes has red color. I have been having frequent temperature changes that make it hard for me to sleep at night."
urinary tract infection,Infectious Diseases,I found blood in my pee. Sometimes I feel sick when I pee. I often feel like I have a slight fever.
urinary tract infection,Infectious Diseases,My urine has a strong smell and looks cloudy. I have been having a fever and needing to pee a lot at night ever since these symptoms started.
urinary tract infection,Infectious Diseases,"I need to pee a lot and really urgently. Sometimes, my pee has blood in it and it smells really bad. What should I do if I think I have the virus."
urinary tract infection,Infectious Diseases,"Sometimes, my pee has blood in it and I feel a little sick to my stomach. Please help Sometimes, my body gets really hot at night and my pee smells really bad."
urinary tract infection,Infectious Diseases,My lower stomach hurts and it really hurts when I pee. I have been having low body temperatures since I started experiencing these new symptoms. This has made me feel weak.
urinary tract infection,Infectious Diseases,"There is blood in my pee, and my body temperature is low. I have frequent headaches and often feel like I need to pee a lot. Also, my lower back hurts now."
urinary tract infection,Infectious Diseases,"I have been having fevers and peeing blood for the last four days. My pee stinks really bad, and my head hurts a lot. I can't always control when I need to pee, and it happens suddenly."
urinary tract infection,Infectious Diseases,"I often throw up and have pain in my pelvic area. Sometimes, I see blood in my pee and it smells really bad. Sometimes I struggle to fall asleep because of my migraines."
urinary tract infection,Infectious Diseases,"I need to pee often, but I'm having trouble emptying my bladder. Sometimes I really feel like I need to pee a lot and can't control it, and my pee is dark or red."
urinary tract infection,Infectious Diseases,"I have been feeling very down, and my urine has a bad smell. My side hurts a lot and I can't hold my pee. I often feel like I want to do things that don't make sense."
urinary tract infection,Infectious Diseases,"I need to go to the bathroom often, but only a little bit of pee comes out. I have really bad stomach ache and really need to pee."
urinary tract infection,Infectious Diseases,"My pee sometimes smells strange, looks dark red or black, or both. I often have a change in my body's temperature, which makes it hard for me to sleep at night."
urinary tract infection,Infectious Diseases,I saw blood in my pee. Sometimes I feel sick after I pee. I often feel like I have a fever.
urinary tract infection,Infectious Diseases,"My urine smells bad and looks cloudy. Since I started feeling sick, I've had a fever and keep needing to pee a lot at night."
urinary tract infection,Infectious Diseases,Sometimes my pee has blood in it and it makes me feel a little sick. Please help Sometimes my pee smells really bad and I get very hot at night.
urinary tract infection,Infectious Diseases,"My stomach hurts, and it feels like it might burst when I pee. I have been feeling new symptoms, and my body temperature has stayed low. That's why I haven't been strong."
urinary tract infection,Infectious Diseases,"In the past four days, I've had very cold weather and saw blood in my urine. I have a really bad headache and my pee smells really bad. I don't often feel like peeing when I want to, and I can't control it very well."
urinary tract infection,Infectious Diseases,"My pee often smells strange and is red or black, or both. The many times my body temperature changes, it makes it hard for me to sleep at night."
urinary tract infection,Infectious Diseases,My urine has a strong smell and looks cloudy. I have been getting fevers and needing to pee a lot at night since these symptoms started.
urinary tract infection,Infectious Diseases,"For the last three days, I have had a fever and noticed blood in my pee. My urine smells really bad, and I have a really bad headache. I don't always feel like I need to pee when I want to, and I can't control it when I do."
urinary tract infection,Infectious Diseases,"Frequent urges to urinate with little output, pain during urination, cloudy or bloody urine, strong or foul-smelling urine, pelvic pain, low fever, nausea and vomiting"
urinary tract infection,Infectious Diseases,"pelvic discomfort, low temperature, nausea, vomiting, murky or bloody urine, strong or foul-smelling urine, and frequent desires to pee with little output"
urinary tract infection,Infectious Diseases,"I get frequent urges to urinate at night with little output, and a lot of pain during urination. The urine is coludy and bloody and sometime foul smelling, and I get nauseous"
urinary tract infection,Infectious Diseases,"I frequently experience the desire to urinate at night, but I seldom get anything out, and it hurts a lot to urinate. I feel queasy and the pee is sometimes smelly, bloody, and coludy."
urinary tract infection,Infectious Diseases,I get a burning sensation when I pee. Sometimes a lot of pain and foul smelling urine. I have been getting more urges to urinate at night
urinary tract infection,Infectious Diseases,I feel like I'm burning when I urinate. Urine can occasionally smell bad and cause a lot of pain. There's been an increase in my nighttime urinal desires.
urinary tract infection,Infectious Diseases,I have been getting blood in my pee. Sometimes I get nauseous while peeing. This often almost coincides with me having a high temperature
urinary tract infection,Infectious Diseases,Blood has begun showing up in my poop. I occasionally feel queasy when urinating. This almost always happens at the same time as I'm feverish.
urinary tract infection,Infectious Diseases,"My pee looks cloudy and has storng and foul smell. I frequently get an urge to urinate at night, and have been getting high temperatures since these symptoms strted showing"
urinary tract infection,Infectious Diseases,"My feces smells bad and has a hazy appearance. Since these symptoms began to appear, I've been experiencing high temperatures and frequent nighttime urination urges."
urinary tract infection,Infectious Diseases,"I have pain in my abdomen, and often get feverish. I have sudden and strong urges to pee. The pain is almost constant, and often increases at night time. My pee almost always has a foul smell"
urinary tract infection,Infectious Diseases,"I frequently have a temperature and experience stomach ache. I get sudden, intense needs to urinate. The discomfort is nearly always there and frequently gets worse at night. Almost usually, my poop smells bad."
urinary tract infection,Infectious Diseases,"I have been frequently getting sudden strong urges to pee. There is blood in my pee sometimes and it is very foul smelling. I think I have an infection, what do I do?"
urinary tract infection,Infectious Diseases,"My unexpected, intense needs to urinate have been happening quite a bit. My poop occasionally contains blood and smells really bad. What should I do if I believe I have an infection?"
urinary tract infection,Infectious Diseases,"I get blood in my pee sometimes and sometimes get nauseous whie peeing. I also have a bad smell in my pee and sometimes get high temperatures at nights, help me"
urinary tract infection,Infectious Diseases,I occasionally get nauseated when urinating and occasionally get blood in my urine. Please assist me; I also occasionally have high temps at night and my urine smells terrible.
urinary tract infection,Infectious Diseases,"I have pain in my lower abdomen, and get a buring sensation in my pee. I also have been getting low temperatures since I started to get these other symptoms. I have been weak because of this"
urinary tract infection,Infectious Diseases,"I have lower abdominal ache and burping when I urinate. Since I began experiencing these additional symptoms, I have also been experiencing low temperatures. I have become deficient as a result."
urinary tract infection,Infectious Diseases,There is blood in my urine and I have a low fever. My head hurts almost all the time and I get very strong uncontrollable urges to pee. I have been having pain in lower back also
urinary tract infection,Infectious Diseases,"I have a mild temperature and blood in my pee. I have intense, uncontrolled needs to urinate and my head hurts virtually all the time. I've also been experiencing lower back ache."
urinary tract infection,Infectious Diseases,I have been having low temperatures and bloody pee since some days now. My head hurts like crazy and pee also smells very foul. I have almost no control on my peeing and get very sudden urges
urinary tract infection,Infectious Diseases,"For a few days now, I've been experiencing low temperatures and bloody urination. Not only does my head hurt like crazy, but my poop smells awful. I have very abrupt cravings to urinate and practically no control over it."
urinary tract infection,Infectious Diseases,I have pain near my pelvic region and vomit a lot. Sometimes there is blood in my pee and there is almost a very foul smell in my urine.I sometimes get headches and have trouble sleeping due to this
urinary tract infection,Infectious Diseases,I vomit a lot and have discomfort at my pelvic area. There are moments when my urine smells nearly unbearably bad and contains blood.I occasionally experience headaches and have problems falling asleep as a result.
urinary tract infection,Infectious Diseases,"I have to constantly to go the bathroom to relieve myself, but cant seem to empty my bladder. I get these very strong and uncontrollable urges to pee and sometimes get dark or bloody pee"
urinary tract infection,Infectious Diseases,"I can't seem to get my bladder empty, therefore I have to go to the restroom all the time to urinate. I occasionally have intense, uncontrolled desires to urinate, and I occasionally urinate crimson or black urine."
urinary tract infection,Infectious Diseases,I been having very low temperatues and a very foul smelling pee. The area near my kidneys hurt a lot and I cant seem to hold my pee. I often get these uncontrollable urges
urinary tract infection,Infectious Diseases,"I've been experiencing really low temperatures and rather bad urine odors. My kidney region hurts a lot, and I have trouble holding my urination. I frequently have these irrational cravings"
urinary tract infection,Infectious Diseases,"I have to go the bathroom all the time, but the urine output is very low often just a few drops. My stomach hurts a lot and and cant seem to be able to control my urges to pee"
urinary tract infection,Infectious Diseases,"I have to use the restroom often, yet I seldom produce more than a few drops of pee. My stomach aches a lot, and I can't seem to stop the desire to urinate."
urinary tract infection,Infectious Diseases,My is pee is dark and often bloody and often has a very unfathomable smell. I have been having temperature fluctuations pretty frequently and often am not able to sleep at night because of this
urinary tract infection,Infectious Diseases,"My urine has a scent that is beyond description, is frequently crimson, and is black. My temperature has been fluctuating quite a bit, and as a result, I usually can't sleep at night."
urinary tract infection,Infectious Diseases,I have been having pain in my bladder and have been getting
urinary tract infection,Infectious Diseases,"My bladder has been hurting, and I've been receiving"
urinary tract infection,Infectious Diseases,I have been urinating with blood in it. I occasionally feel queasy when urinating. I frequently almost have a fever at the same time.
urinary tract infection,Infectious Diseases,"I have been having bloody urination. Every now and again, when I urinate, I become sick. I often feel like I'm almost feverish at the same time."
urinary tract infection,Infectious Diseases,"My pee has a strong, unpleasant scent and a hazy appearance. Since these symptoms started appearing, I regularly feel the desire to urinate at night and have been experiencing high temperatures"
urinary tract infection,Infectious Diseases,My poop is cloudy and smells strongly of something nasty. I've been having high temps and having the urge to urinate at night on a frequent basis since these symptoms started.
urinary tract infection,Infectious Diseases,"My stomach hurts, and I frequently acquire a temperature. I experience sudden, intense cravings to urinate. The discomfort is virtually always there and frequently gets worse at night. My pee nearly always smells bad."
urinary tract infection,Infectious Diseases,"I often have a temperature, and my stomach pains. I get sudden, strong urges to go to the bathroom. It hurts almost all the time and usually becomes worse at night. Almost usually, my poop smells terrible."
urinary tract infection,Infectious Diseases,"I've been experiencing frequent, intense, abrupt cravings to urinate. Sometimes I get blood in my pee, and it smells awful. What should I do if I believe I have an infection?"
urinary tract infection,Infectious Diseases,"I've been having sudden, strong, regular urges to go to the bathroom. I occasionally urinate with blood in it, and it stinks bad. If I think I could be infected, what should I do?"
urinary tract infection,Infectious Diseases,I occasionally urinate with blood in it and occasionally feel queasy while doing so. Help! I also occasionally get high temps at night and have a terrible odour coming from my pee.
urinary tract infection,Infectious Diseases,Every now and again I pass blood in my urinal and become sick while doing it. Aid! I also sometimes experience nighttime fevers and a horrible stench from urinating.
urinary tract infection,Infectious Diseases,"I have lower abdominal ache and a bursting sensation when I urinate. Since I began to experience these additional symptoms, I have also been experiencing low body temperatures. I've been weak as a result of this."
urinary tract infection,Infectious Diseases,My lower abdomen hurts and feels like it's about to burst when I urinate. My body temperature has been dropping ever since I started to get these extra symptoms. This is why I've been so weak.
urinary tract infection,Infectious Diseases,"I have a mild temperature and blood in my pee. My head hurts almost constantly, and I frequently experience severe, involuntary desires to urinate. Additionally, I've been experiencing lower back ache"
urinary tract infection,Infectious Diseases,"I urinate with blood in it and have a little fever. My head hurts virtually all the time, and I have strong, uncontrollable need to urinate. In addition, I've been having pain in my lower back."
urinary tract infection,Infectious Diseases,"Since a few days ago, I've been experiencing low temperatures and bloody urination. My head is in excruciating pain, and my urine smells awful. I can hardly control when I urinate, and the impulses come on suddenly."
urinary tract infection,Infectious Diseases,"I've been having low temps and bloody urine since a few days ago. My urinal smells terrible, and my head hurts so much. Urges to urinate come on unexpectedly and are almost impossible for me to control."
urinary tract infection,Infectious Diseases,"I frequently vomit and get discomfort at my pelvic area. My urine occasionally smells almost unbearably bad, and there is occasionally blood in it. Because of my headaches at times, I have problems falling asleep."
urinary tract infection,Infectious Diseases,"I have pelvic pain and regularly throw up. Sometimes there's blood in my pee, and it smells nearly unbearably horrible. My headaches often make it difficult for me to fall asleep."
urinary tract infection,Infectious Diseases,"I have to use the restroom frequently to relieve myself, but I can't seem to get my bladder empty. I occasionally get severe, uncontrolled desires to urinate, as well as black or crimson urine."
urinary tract infection,Infectious Diseases,"I can't seem to get my bladder empty, therefore I have to go to the bathroom a lot to relieve myself. Sometimes I feel intense, uncontrollable urges to urinate, and my urine becomes red or black."
urinary tract infection,Infectious Diseases,"I've been experiencing really low moods and very bad urine odour. I can't seem to keep my urine back, and the area near my kidneys hurts a lot. I frequently experience these irrational cravings."
urinary tract infection,Infectious Diseases,"I've been feeling pretty depressed and my pee smells awful. I have severe pain near my kidneys, and I can't seem to hold back my pee. These unreasonable desires are something I often encounter."
urinary tract infection,Infectious Diseases,"I have to use the restroom frequently, yet only a few drops of pee are usually produced. My stomach aches a lot, and I can't seem to control the desire to urinate."
urinary tract infection,Infectious Diseases,"Even though I have to use the toilet regularly, I seldom urinate more than a few drops. I get severe stomach pains and find it difficult to resist the urge to urinate."
urinary tract infection,Infectious Diseases,"My urine is frequently black, red, and has a really strange odour. I have been experiencing temperature changes very regularly, which usually prevents me from sleeping at night."
urinary tract infection,Infectious Diseases,"Oftentimes, my pee is crimson, black, and smells pretty odd. My skin has been changing temperature rather often, which keeps me up at night most of the time."
urinary tract infection,Infectious Diseases,Blood has been found in my urination. I sometimes have nausea when urinating. I regularly feel like I'm almost feverish.
urinary tract infection,Infectious Diseases,"I just urinated and noticed blood in it. Every now and again when I urinate, I feel sick. On a daily basis, I feel nearly feverish."
urinary tract infection,Infectious Diseases,My pee smells strongly and is cloudy in appearance. I've had high temperatures and a regular urge to urinate at night since these symptoms first materialised.
urinary tract infection,Infectious Diseases,"My urine has a strong odor and a hazy look. Since these symptoms initially appeared, I've had elevated temperatures and a frequent nighttime desire to urinate."
urinary tract infection,Infectious Diseases,"I've been having frequent, strong, sudden urges to urinate. I occasionally urinate with blood in it, and the stench is horrible. What ought I to do if I think I'm infected?"
urinary tract infection,Infectious Diseases,"I've been experiencing sudden, intense, and frequent cravings to urinate. Every now and again I pass blood in my urinal, and the stink is awful. What should I do if I believe I may be afflicted?"
urinary tract infection,Infectious Diseases,"On rare occasions, I pee with blood in it and have mild nausea. Help! I also occasionally experience high nighttime temperatures and a dreadful urine odour."
urinary tract infection,Infectious Diseases,I occasionally urinate with blood in it and feel a little queasy. Aid! I also sometimes have really hot nights and an awful smell coming from my pee.
urinary tract infection,Infectious Diseases,"My lower abdomen hurts, and when I urinate, it feels like it's exploding. I've been having low body temps ever since I started having these new symptoms. Because of this, I've been weak."
urinary tract infection,Infectious Diseases,"When I urinate, my lower abdomen pains and feels like it's blowing up. Since I began experiencing these new symptoms, I have been experiencing low body temperatures. This is why I've been feeble."
urinary tract infection,Infectious Diseases,"Blood is in my pee, and I have a low body temperature. I have practically continual headaches and often strong, uncontrollable need to urinate. In addition, I've started having lower back pain."
urinary tract infection,Infectious Diseases,"I urinate with blood in it and my body temperature is low. My headaches are almost constant, and I frequently have an intense, involuntary urge to urinate. I've also started to get lower back ache."
urinary tract infection,Infectious Diseases,"I've had low temps and bloody urine for the past four days. My pee smells terrible, and my head hurts like hell. I scarcely have any control over when I urinate, and the urges strike without warning."
urinary tract infection,Infectious Diseases,"For the last four days, I've experienced low body temperature and bloody pee. My head hurts like crazy, and my poop smells awful. I hardly ever control when I feel the need to urinate, and the cravings usually come on suddenly."
urinary tract infection,Infectious Diseases,"I regularly vomit and get pelvic pain. There is occasionally blood in my pee, and it occasionally has an absolutely intolerable odour. I occasionally have trouble falling asleep because of my migraines."
urinary tract infection,Infectious Diseases,"I have pelvic discomfort and frequently throw up. Every now and then, my poop has blood and an odor that is just too strong to bear. My migraines occasionally make it difficult for me to get asleep."
urinary tract infection,Infectious Diseases,"I need to relieve myself regularly, but I can't seem to get my bladder to empty. On sometimes, I get intense, uncontrollable urges to urinate, along with dark or red urine."
urinary tract infection,Infectious Diseases,"Regular urination is necessary for me, but I can't seem to get my bladder to get empty. I occasionally get strong, involuntary desires to urinate combined with dark or crimson urine."
urinary tract infection,Infectious Diseases,"My spirits have been incredibly low, and my pee smells awful. My kidney region hurts a lot, and I can't seem to hold my urine in. I get these unreasonable urges all the time."
urinary tract infection,Infectious Diseases,"I've been feeling so depressed, and my poop smells terrible. I have severe pain around my kidneys and find it difficult to contain my urination. These irrational cravings come to me frequently."
urinary tract infection,Infectious Diseases,"I have to go to the bathroom a lot, but generally only a few drops of urine come out. I have severe stomach pains and an overwhelming want to urinate."
urinary tract infection,Infectious Diseases,"I have to use the restroom frequently, but usually only a few drops of pee emerge. I feel like I need to urinate badly and I have terrible stomach cramps."
urinary tract infection,Infectious Diseases,"My urine often has a weird odour, is crimson or black in colour, and both. My body's temperature has been fluctuating often, which typically keeps me up at night."
urinary tract infection,Infectious Diseases,"My pee frequently smells strange, is either red or black, or both. My body has been changing temperature a lot, which usually keeps me up at night."
urinary tract infection,Infectious Diseases,I noticed blood in my urinating. I occasionally feel sick after urinating. I frequently feel as though I have a fever.
urinary tract infection,Infectious Diseases,"I started to detect blood in my urine. Every now and again after urinating, I feel ill. It feels like I'm feverish all the time."
urinary tract infection,Infectious Diseases,"My pee has a strong odour and a hazy look. Since these symptoms started, I've had high temperatures and frequent nighttime urges to urinate."
urinary tract infection,Infectious Diseases,My poop is cloudy and smells strongly. I've had fevers and frequent desires to urinate during the night since these symptoms started.
urinary tract infection,Infectious Diseases,I occasionally urinate with blood in it and feel a little queasy. Help! I also occasionally get horrible pee odours and excessive overnight temps.
urinary tract infection,Infectious Diseases,Every now and again I pass blood in my urinal and become a bit sick. Aid! I also occasionally get high nighttime temperatures and foul-smelling urine.
urinary tract infection,Infectious Diseases,"My lower abdomen aches, and it feels like it may explode when I urinate. Since I began experiencing these new symptoms, my body temperature has been consistently low. That's why I've been weak."
urinary tract infection,Infectious Diseases,"I feel like my lower abdomen is about to burst when I go to the bathroom. Since the onset of these new symptoms, I have continuously had a low body temperature. That explains my weakness."
urinary tract infection,Infectious Diseases,"In the last four days, I've experienced low temperatures and blood in my pee. My head hurts so much and my urine smells awful. The desires to urinate seldom come on cue, and I hardly ever have any control over when they do."
urinary tract infection,Infectious Diseases,"I have had low temps and blood in my feces for the last four days. My pee smells terrible, and my head hurts so much. Urge urges seldom strike on cue, and when they do, I rarely have any control over when they happen."
urinary tract infection,Infectious Diseases,"My pee frequently has an odd smell and is either red or black, or both. The frequent changes in my body temperature usually keep me awake at night."
urinary tract infection,Infectious Diseases,"My urine is usually crimson, black, or both, and smells funny. My body temperature fluctuates a lot, thus it typically keeps me up at night."
urinary tract infection,Infectious Diseases,My pee smells strongly and seems cloudy. I've had fevers and frequent overnight urination needs ever since these symptoms began.
urinary tract infection,Infectious Diseases,"My urine seems hazy and has a strong odor. From the start of these symptoms, I've experienced fevers and frequent nighttime urine demands."
urinary tract infection,Infectious Diseases,"I've had low temps and blood in my urine for the past three days. My pee smells terrible, and my head hurts so much. Urinary urges seldom occur on cue, and I almost never have any control over when they do."
urinary tract infection,Infectious Diseases,"For the last three days, my urine has been bloody and my temperature has dropped. My head feels so much, and my poop smells awful. Urinary impulses seldom come on cue, and when they do, I virtually never control when they happen."
allergy,Allergy and Immunology,"I have a lot of snot in my nose and I keep sneezing. My eyes feel itchy and watery a lot, and I cough all the time. I have a constant headache."
allergy,Allergy and Immunology,"I have a scratchy throat and I keep sneezing a lot. Sometimes my face gets puffy, especially around my lips and eyes. I can't stop sneezing when I start."
allergy,Allergy and Immunology,I have trouble breathing and I can't catch my breath easily. I can't stop coughing and my eyes get itchy. I also get swelling on my face and other parts of my body.
allergy,Allergy and Immunology,"My nose is stuffy and I can't breathe well. At night, my chest hurts and feels tight. I can't smell or taste anything anymore."
allergy,Allergy and Immunology,I have trouble breathing and make wheezing sounds like people with asthma. I frequently have a fever and headache. I always feel sleepy.
allergy,Allergy and Immunology,"I'm always tired, can't taste anything, and my throat hurts a lot. I also feel hot with a fever and my muscles hurt a lot. Sometimes I get painful cramps all over my body."
allergy,Allergy and Immunology,I don't feel like eating and I have trouble swallowing food. I have a sore throat and a runny nose.
allergy,Allergy and Immunology,I always feel tired and my throat feels tingly. My skin is also dry and peeling. Sometimes my eyes get swollen and puffy.
